time,open,high,low,close,volume
2025-01-02 11:27:00,1338.70,1338.70,1338.70,1338.70,2
2025-01-02 11:28:00,1338.90,1338.90,1338.80,1338.80,13
2025-01-02 11:29:00,1338.50,1338.60,1338.40,1338.60,47
2025-01-02 11:30:00,1338.50,1338.50,1338.50,1338.50,6
2025-01-02 13:00:00,1338.60,1338.80,1338.60,1338.80,28
2025-01-02 13:01:00,1338.70,1338.80,1338.30,1338.30,58
2025-01-02 13:02:00,1338.40,1338.60,1338.40,1338.60,6
2025-01-02 13:03:00,1338.40,1338.40,1338.40,1338.40,1
2025-01-02 13:04:00,1338.30,1338.30,1338.10,1338.10,2
2025-01-02 13:05:00,1338.30,1338.30,1338.20,1338.20,14
2025-01-02 13:06:00,1338.10,1338.10,1338.00,1338.10,24
2025-01-02 13:07:00,1338.10,1338.70,1338.10,1338.60,15
2025-01-02 13:08:00,1338.50,1338.80,1338.50,1338.80,24
2025-01-02 13:09:00,1338.70,1339.30,1338.70,1339.30,20
2025-01-02 13:10:00,1339.30,1340.20,1339.30,1340.00,30
2025-01-02 13:11:00,1340.00,1340.00,1339.90,1339.90,15
2025-01-02 13:13:00,1339.50,1339.90,1339.50,1339.90,33
2025-01-02 13:14:00,1339.80,1340.00,1339.70,1339.70,26
2025-01-02 13:15:00,1339.90,1340.50,1339.90,1340.50,23
2025-01-02 13:16:00,1340.40,1340.40,1340.30,1340.30,11
2025-01-02 13:17:00,1340.00,1340.00,1339.70,1339.80,8
2025-01-02 13:18:00,1340.00,1340.30,1339.90,1339.90,33
2025-01-02 13:19:00,1340.00,1340.00,1339.80,1339.80,9
2025-01-02 13:21:00,1340.40,1340.80,1340.40,1340.40,31
2025-01-02 13:22:00,1340.50,1340.50,1340.40,1340.40,9
2025-01-02 13:23:00,1340.70,1340.80,1340.60,1340.60,29
2025-01-02 13:24:00,1340.70,1340.90,1340.50,1340.50,10
2025-01-02 13:25:00,1340.70,1340.70,1340.30,1340.50,34
2025-01-02 13:26:00,1340.30,1340.30,1340.10,1340.10,7
2025-01-02 13:27:00,1340.20,1340.70,1340.20,1340.50,11
2025-01-02 13:28:00,1340.70,1340.80,1340.60,1340.60,17
2025-01-02 13:29:00,1341.60,1341.60,1341.60,1341.60,2
2025-01-02 13:31:00,1342.20,1343.20,1342.20,1342.70,26
2025-01-02 13:32:00,1342.40,1343.00,1342.40,1342.70,17
2025-01-02 13:33:00,1342.50,1342.50,1342.50,1342.50,9
2025-01-02 13:34:00,1342.30,1342.50,1342.30,1342.40,8
2025-01-02 13:35:00,1342.60,1342.80,1342.50,1342.60,33
2025-01-02 13:36:00,1342.60,1342.90,1342.40,1342.50,19
2025-01-02 13:37:00,1342.30,1342.30,1341.50,1341.50,70
2025-01-02 13:38:00,1341.30,1341.30,1341.00,1341.00,25
2025-01-02 13:39:00,1341.10,1341.20,1340.80,1341.20,13
2025-01-02 13:40:00,1341.40,1341.50,1340.90,1340.90,18
2025-01-02 13:41:00,1340.80,1341.30,1340.80,1341.10,15
2025-01-02 13:42:00,1341.20,1341.30,1341.10,1341.30,29
2025-01-02 13:43:00,1341.10,1341.80,1341.10,1341.80,32
2025-01-02 13:44:00,1341.80,1342.00,1341.80,1342.00,17
2025-01-02 13:45:00,1342.10,1342.50,1342.00,1342.00,44
2025-01-02 13:46:00,1342.20,1342.20,1341.80,1341.90,48
2025-01-02 13:47:00,1342.00,1342.00,1341.10,1341.30,14
2025-01-02 13:48:00,1341.30,1341.50,1341.30,1341.50,44
2025-01-02 13:49:00,1341.40,1341.60,1341.40,1341.50,26
2025-01-02 13:50:00,1341.80,1342.00,1341.70,1341.90,15
2025-01-02 13:51:00,1342.00,1342.40,1342.00,1342.40,3
2025-01-02 13:52:00,1341.80,1341.90,1341.80,1341.90,18
2025-01-02 13:53:00,1341.80,1342.40,1341.80,1342.10,89
2025-01-02 13:54:00,1342.20,1342.70,1342.20,1342.50,20
2025-01-02 13:55:00,1342.90,1343.00,1342.50,1342.50,10
2025-01-02 13:56:00,1342.30,1342.30,1341.30,1341.40,40
2025-01-02 13:57:00,1341.40,1341.60,1341.40,1341.60,29
2025-01-02 13:58:00,1341.70,1342.00,1341.70,1341.80,18
2025-01-02 13:59:00,1341.60,1342.00,1341.50,1341.50,23
2025-01-02 14:00:00,1341.40,1341.80,1341.10,1341.80,97
2025-01-02 14:01:00,1342.00,1342.40,1341.80,1342.40,28
2025-01-02 14:02:00,1342.80,1343.00,1342.50,1342.50,10
2025-01-02 14:03:00,1342.40,1342.40,1341.90,1342.30,30
2025-01-02 14:04:00,1342.30,1342.50,1342.20,1342.30,49
2025-01-02 14:05:00,1342.60,1342.70,1342.30,1342.60,20
2025-01-02 14:06:00,1342.70,1343.30,1342.70,1343.30,35
2025-01-02 14:07:00,1343.50,1343.50,1342.90,1342.90,18
2025-01-02 14:08:00,1342.70,1343.20,1342.70,1343.20,19
2025-01-02 14:09:00,1343.40,1344.00,1343.30,1344.00,28
2025-01-02 14:10:00,1344.50,1344.50,1344.40,1344.40,9
2025-01-02 14:11:00,1344.30,1344.30,1343.40,1343.50,31
2025-01-02 14:12:00,1343.20,1343.20,1343.00,1343.20,22
2025-01-02 14:13:00,1343.50,1343.50,1342.60,1343.00,37
2025-01-02 14:14:00,1343.10,1343.20,1343.10,1343.20,10
2025-01-02 14:15:00,1343.50,1343.60,1343.30,1343.60,42
2025-01-02 14:16:00,1343.80,1343.80,1343.70,1343.70,4
2025-01-02 14:17:00,1343.60,1343.80,1343.00,1343.10,19
2025-01-02 14:18:00,1343.30,1343.90,1343.30,1343.90,17
2025-01-02 14:19:00,1344.00,1344.40,1343.90,1343.90,25
2025-01-02 14:20:00,1343.80,1343.80,1343.60,1343.70,5
2025-01-02 14:21:00,1344.30,1344.40,1344.00,1344.00,13
2025-01-02 14:22:00,1344.00,1344.00,1343.40,1343.60,18
2025-01-02 14:23:00,1344.00,1344.00,1343.60,1343.60,9
2025-01-02 14:24:00,1343.50,1343.60,1343.40,1343.50,14
2025-01-02 14:25:00,1343.40,1343.90,1343.40,1343.50,24
2025-01-02 14:26:00,1343.40,1343.70,1343.30,1343.70,25
2025-01-02 14:27:00,1343.60,1343.70,1343.60,1343.70,24
2025-01-02 14:28:00,1343.70,1343.70,1343.40,1343.40,11
2025-01-02 14:29:00,1343.50,1343.50,1343.40,1343.40,17
2025-01-02 14:45:00,1346.90,1346.90,1346.90,1346.90,4
2025-01-03 09:00:00,1345.60,1345.60,1345.10,1345.10,17
2025-01-03 09:01:00,1345.50,1345.50,1344.70,1344.70,130
2025-01-03 09:02:00,1345.00,1345.20,1344.90,1345.00,49
2025-01-03 09:03:00,1344.80,1344.90,1344.30,1344.40,16
2025-01-03 09:04:00,1344.60,1344.60,1343.80,1343.80,91
2025-01-03 09:05:00,1343.80,1343.80,1343.40,1343.80,83
2025-01-03 09:06:00,1343.70,1343.70,1343.30,1343.30,47
2025-01-03 09:07:00,1343.50,1343.70,1343.50,1343.50,69
2025-01-03 09:08:00,1343.40,1343.70,1343.40,1343.60,31
2025-01-03 09:09:00,1343.80,1344.00,1343.70,1343.70,97
2025-01-03 09:10:00,1343.80,1343.90,1343.70,1343.90,32
2025-01-03 09:11:00,1343.80,1343.90,1343.50,1343.50,102
2025-01-03 09:12:00,1343.60,1343.60,1343.20,1343.20,89
2025-01-03 09:13:00,1343.10,1343.50,1343.10,1343.40,25
2025-01-03 09:14:00,1343.30,1343.40,1343.10,1343.30,94
2025-01-03 09:15:00,1343.10,1343.20,1342.60,1342.60,75
2025-01-03 09:16:00,1342.30,1342.30,1341.80,1341.90,61
2025-01-03 09:17:00,1341.70,1341.70,1340.10,1340.60,102
2025-01-03 09:18:00,1340.80,1340.80,1338.30,1339.10,44
2025-01-03 09:19:00,1339.20,1339.40,1339.00,1339.10,26
2025-01-03 09:20:00,1339.10,1339.20,1338.60,1339.20,41
2025-01-03 09:21:00,1339.10,1339.90,1339.10,1339.90,45
2025-01-03 09:22:00,1339.70,1340.00,1339.60,1339.90,56
2025-01-03 09:23:00,1340.00,1340.20,1340.00,1340.20,32
2025-01-03 09:24:00,1340.10,1340.20,1339.80,1339.80,45
2025-01-03 09:25:00,1339.90,1340.20,1339.80,1340.20,52
2025-01-03 09:26:00,1340.20,1340.60,1340.10,1340.50,67
2025-01-03 09:27:00,1340.60,1340.60,1340.00,1340.00,19
2025-01-03 09:28:00,1339.90,1340.00,1339.70,1339.90,28
2025-01-03 09:29:00,1339.90,1340.30,1339.90,1340.00,37
2025-01-03 09:30:00,1340.00,1340.00,1339.60,1339.60,21
2025-01-03 09:31:00,1339.50,1339.90,1339.50,1339.60,17
2025-01-03 09:32:00,1339.60,1339.70,1339.40,1339.60,20
2025-01-03 09:33:00,1339.50,1339.70,1339.40,1339.60,12
2025-01-03 09:34:00,1339.50,1339.80,1339.50,1339.50,39
2025-01-03 09:35:00,1339.50,1339.80,1339.50,1339.80,11
2025-01-03 09:36:00,1339.50,1339.90,1339.50,1339.90,19
2025-01-03 09:37:00,1339.80,1340.20,1339.80,1340.20,29
2025-01-03 09:38:00,1340.50,1340.60,1339.90,1339.90,47
2025-01-03 09:39:00,1340.40,1340.40,1340.20,1340.20,5
2025-01-03 09:40:00,1340.00,1340.20,1340.00,1340.20,12
2025-01-03 09:41:00,1340.30,1340.60,1340.30,1340.60,49
2025-01-03 09:42:00,1340.70,1340.90,1340.30,1340.50,78
2025-01-03 09:43:00,1340.40,1340.60,1340.40,1340.60,35
2025-01-03 09:44:00,1340.60,1340.70,1340.60,1340.70,20
2025-01-03 09:45:00,1340.30,1340.40,1340.20,1340.30,32
2025-01-03 09:46:00,1340.20,1340.50,1340.20,1340.40,34
2025-01-03 09:47:00,1340.30,1340.40,1340.30,1340.30,9
2025-01-03 09:48:00,1340.40,1340.60,1340.40,1340.50,19
2025-01-03 09:49:00,1340.60,1340.60,1340.30,1340.40,36
2025-01-03 09:50:00,1340.50,1340.50,1340.00,1340.00,58
2025-01-03 09:51:00,1340.20,1340.20,1340.00,1340.00,44
2025-01-03 09:52:00,1340.00,1340.00,1339.80,1339.90,26
2025-01-03 09:53:00,1339.80,1340.20,1339.80,1340.00,67
2025-01-03 09:54:00,1340.10,1340.20,1340.00,1340.00,18
2025-01-03 09:55:00,1340.20,1340.20,1340.00,1340.00,25
2025-01-03 09:56:00,1340.10,1340.30,1340.10,1340.30,11
2025-01-03 09:57:00,1340.20,1340.30,1340.20,1340.20,10
2025-01-03 09:58:00,1340.30,1340.30,1340.20,1340.30,17
2025-01-03 09:59:00,1340.30,1340.40,1340.20,1340.20,9
2025-01-03 10:00:00,1340.20,1340.20,1339.80,1340.00,67
2025-01-03 10:01:00,1340.10,1340.10,1339.80,1339.90,14
2025-01-03 10:02:00,1339.80,1339.90,1339.80,1339.80,15
2025-01-03 10:03:00,1339.90,1340.00,1339.80,1339.90,32
2025-01-03 10:04:00,1340.00,1340.10,1339.90,1340.00,12
2025-01-03 10:05:00,1340.10,1340.10,1340.10,1340.10,1
2025-01-03 10:06:00,1340.00,1340.00,1340.00,1340.00,1
2025-01-03 10:07:00,1340.00,1340.00,1339.70,1339.70,20
2025-01-03 10:08:00,1339.70,1339.70,1339.20,1339.20,35
2025-01-03 10:09:00,1339.00,1339.50,1339.00,1339.40,69
2025-01-03 10:10:00,1339.50,1339.80,1339.40,1339.70,34
2025-01-03 10:11:00,1339.80,1339.80,1339.80,1339.80,5
2025-01-03 10:12:00,1339.80,1339.90,1339.80,1339.90,13
2025-01-03 10:13:00,1339.70,1339.80,1339.40,1339.60,32
2025-01-03 10:14:00,1339.70,1339.70,1339.40,1339.50,18
2025-01-03 10:15:00,1339.30,1339.50,1339.10,1339.50,66
2025-01-03 10:16:00,1339.30,1339.40,1339.20,1339.20,54
2025-01-03 10:17:00,1339.10,1339.10,1338.70,1339.00,18
2025-01-03 10:18:00,1338.90,1339.00,1338.40,1338.50,66
2025-01-03 10:19:00,1338.50,1339.00,1338.50,1339.00,15
2025-01-03 10:20:00,1339.20,1339.20,1338.80,1339.20,45
2025-01-03 10:21:00,1339.00,1339.00,1338.80,1339.00,30
2025-01-03 10:22:00,1338.90,1338.90,1338.60,1338.80,31
2025-01-03 10:23:00,1338.70,1338.80,1338.50,1338.80,40
2025-01-03 10:24:00,1338.60,1338.60,1338.50,1338.50,18
2025-01-03 10:25:00,1338.30,1338.30,1337.40,1337.70,49
2025-01-03 10:26:00,1337.90,1338.00,1337.60,1337.90,20
2025-01-03 10:27:00,1337.40,1337.90,1337.40,1337.70,51
2025-01-03 10:28:00,1337.60,1338.30,1337.60,1338.20,40
2025-01-03 10:29:00,1338.10,1338.50,1338.10,1338.20,58
2025-01-03 10:30:00,1338.30,1338.80,1338.10,1338.80,51
2025-01-03 10:31:00,1338.70,1338.80,1338.50,1338.80,31
2025-01-03 10:32:00,1338.70,1338.70,1338.60,1338.70,32
2025-01-03 10:33:00,1338.60,1338.70,1338.40,1338.40,19
2025-01-03 10:34:00,1338.70,1338.70,1338.60,1338.70,3
2025-01-03 10:35:00,1338.70,1339.40,1338.60,1339.20,30
2025-01-03 10:36:00,1339.10,1339.10,1338.80,1338.90,60
2025-01-03 10:37:00,1338.90,1339.00,1338.70,1338.80,28
2025-01-03 10:38:00,1338.80,1339.30,1338.80,1339.20,47
2025-01-03 10:39:00,1339.40,1339.80,1339.40,1339.80,26
2025-01-03 10:40:00,1339.90,1340.40,1339.80,1340.00,76
2025-01-03 10:41:00,1340.00,1340.20,1339.60,1339.80,38
2025-01-03 10:42:00,1339.60,1340.10,1339.60,1340.10,99
2025-01-03 10:43:00,1340.00,1340.20,1339.90,1340.10,76
2025-01-03 10:44:00,1340.20,1340.40,1340.10,1340.30,45
2025-01-03 10:45:00,1340.40,1340.40,1340.20,1340.20,13
2025-01-03 10:46:00,1340.10,1340.30,1339.80,1339.80,76
2025-01-03 10:47:00,1339.80,1339.90,1339.70,1339.90,19
2025-01-03 10:48:00,1339.50,1339.60,1339.30,1339.60,25
2025-01-03 10:49:00,1339.50,1339.50,1339.20,1339.30,10
2025-01-03 10:50:00,1339.40,1339.40,1338.90,1339.00,64
2025-01-03 10:51:00,1339.00,1339.20,1339.00,1339.10,16
2025-01-03 10:52:00,1339.00,1339.00,1339.00,1339.00,2
2025-01-03 10:53:00,1339.10,1339.20,1338.80,1339.00,42
2025-01-03 10:54:00,1338.90,1338.90,1338.50,1338.50,46
2025-01-03 10:55:00,1338.70,1338.90,1338.70,1338.80,19
2025-01-03 10:56:00,1338.90,1338.90,1338.60,1338.60,5
2025-01-03 10:57:00,1338.70,1338.90,1338.50,1338.90,45
2025-01-03 10:58:00,1338.70,1338.90,1338.50,1338.60,22
2025-01-03 10:59:00,1338.40,1338.50,1337.30,1337.40,72
2025-01-03 11:00:00,1337.10,1337.10,1336.10,1336.20,6
2025-01-03 11:01:00,1336.30,1336.30,1335.30,1335.30,78
2025-01-03 11:02:00,1334.70,1335.20,1334.70,1335.00,41
2025-01-03 11:03:00,1335.00,1335.90,1335.00,1335.90,33
2025-01-03 11:04:00,1335.80,1336.40,1335.80,1336.10,72
2025-01-03 11:05:00,1336.10,1336.10,1335.60,1336.00,67
2025-01-03 11:06:00,1335.90,1336.00,1335.10,1335.40,22
2025-01-03 11:07:00,1335.40,1335.40,1334.70,1335.00,81
2025-01-03 11:08:00,1334.60,1334.60,1333.40,1333.80,106
2025-01-03 11:09:00,1333.90,1333.90,1333.60,1333.60,32
2025-01-03 11:10:00,1333.50,1333.60,1332.70,1332.80,89
2025-01-03 11:11:00,1332.90,1332.90,1331.20,1331.90,39
2025-01-03 11:12:00,1331.80,1332.40,1331.80,1332.10,114
2025-01-03 11:13:00,1332.50,1332.80,1332.30,1332.50,36
2025-01-03 11:14:00,1332.80,1333.40,1332.80,1332.90,64
2025-01-03 11:15:00,1332.80,1332.80,1332.10,1332.60,24
2025-01-03 11:16:00,1332.50,1332.70,1332.00,1332.00,56
2025-01-03 11:17:00,1332.10,1332.50,1331.70,1332.50,62
2025-01-03 11:18:00,1332.40,1332.50,1330.80,1331.40,58
2025-01-03 11:19:00,1331.90,1332.40,1331.90,1332.40,20
2025-01-03 11:20:00,1332.30,1332.80,1332.20,1332.80,132
2025-01-03 11:21:00,1332.60,1332.90,1332.60,1332.90,86
2025-01-03 11:22:00,1333.00,1333.20,1332.70,1333.00,140
2025-01-03 11:23:00,1332.90,1333.30,1332.90,1333.20,19
2025-01-03 11:24:00,1333.00,1333.00,1332.70,1333.00,50
2025-01-03 11:25:00,1333.00,1333.10,1332.80,1333.00,44
2025-01-03 11:26:00,1333.10,1333.30,1332.70,1332.70,32
2025-01-03 11:27:00,1332.80,1332.80,1332.30,1332.70,121
2025-01-03 11:28:00,1332.50,1332.50,1332.00,1332.30,54
2025-01-03 11:29:00,1332.20,1332.20,1331.60,1331.70,68
2025-01-03 11:30:00,1331.50,1331.70,1331.50,1331.70,4
2025-01-03 13:00:00,1331.80,1332.20,1331.80,1332.10,13
2025-01-03 13:01:00,1331.90,1332.00,1331.50,1331.50,80
2025-01-03 13:02:00,1331.30,1331.90,1331.30,1331.80,17
2025-01-03 13:03:00,1331.80,1331.90,1331.70,1331.80,24
2025-01-03 13:04:00,1331.90,1332.00,1331.90,1331.90,7
2025-01-03 13:05:00,1331.80,1331.90,1331.60,1331.70,32
2025-01-03 13:06:00,1331.80,1332.00,1331.80,1332.00,8
2025-01-03 13:07:00,1331.90,1332.30,1331.90,1332.30,70
2025-01-03 13:09:00,1332.40,1332.80,1332.30,1332.60,28
2025-01-03 13:10:00,1332.50,1332.60,1332.50,1332.60,10
2025-01-03 13:11:00,1332.50,1332.50,1332.30,1332.40,100
2025-01-03 13:12:00,1332.40,1332.50,1332.40,1332.50,2
2025-01-03 13:13:00,1332.70,1332.80,1332.60,1332.70,14
2025-01-03 13:14:00,1332.90,1333.20,1332.80,1333.10,21
2025-01-03 13:15:00,1333.20,1333.30,1333.00,1333.00,23
2025-01-03 13:16:00,1332.90,1333.00,1332.80,1332.80,15
2025-01-03 13:17:00,1332.60,1332.70,1332.60,1332.60,84
2025-01-03 13:18:00,1332.60,1332.60,1332.40,1332.50,11
2025-01-03 13:19:00,1332.20,1332.20,1331.80,1332.00,69
2025-01-03 13:20:00,1332.00,1332.50,1331.90,1332.00,15
2025-01-03 13:21:00,1332.40,1332.50,1332.00,1332.30,29
2025-01-03 13:22:00,1332.50,1332.50,1332.50,1332.50,2
2025-01-03 13:23:00,1332.50,1332.60,1332.30,1332.30,8
2025-01-03 13:24:00,1332.40,1332.40,1331.80,1332.00,35
2025-01-03 13:25:00,1332.10,1332.30,1332.10,1332.20,11
2025-01-03 13:26:00,1332.10,1332.20,1332.00,1332.00,51
2025-01-03 13:27:00,1332.00,1332.10,1331.80,1331.90,46
2025-01-03 13:28:00,1332.10,1332.20,1332.00,1332.20,40
2025-01-03 13:29:00,1332.20,1332.20,1331.90,1332.00,27
2025-01-03 13:30:00,1332.10,1332.40,1331.90,1332.40,63
2025-01-03 13:31:00,1332.30,1332.60,1332.30,1332.30,29
2025-01-03 13:32:00,1332.10,1332.30,1332.10,1332.30,45
2025-01-03 13:33:00,1332.20,1332.30,1332.00,1332.00,14
2025-01-03 13:34:00,1331.80,1332.00,1331.80,1331.90,70
